name,nom,won
Schindler's List,[1994 1994 1994 1994 1994 1994 1994 1994 1994 1994 1994 1994 1994],[1994 1994 1994 1994 1994 1994 1994]
In The Name Of The Father,[1994 1994],[]
The Remains Of The Day,[1994 1994 1994 1994 1994 1994],[1994]
Scent Of A Woman,[1994],[]
Shadowlands,[1994 1994 1994 1994 1994 1994],[1994]
Naked,[1994],[]
Raining Stones,[1994],[]
Tom And Viv,[1994 1994],[]
The Age Of Innocence,[1994 1994 1994 1994],[1994]
The Piano,[1994 1994 1994 1994 1994 1994 1994 1994 1994 1994],[1994 1994 1994]
Bram Stoker's Dracula,[1994 1994 1994 1994],[]
Much Ado About Nothing,[1994],[]
Orlando,[1994 1994],[1994]
The Fugitive,[1994 1994 1994 1994],[1994]
In The Line Of Fire,[1994 1994 1994],[]
Farewell My Concubine (Ba Wang Bie Ji),[1994],[1994]
A Heart In Winter (Un Coeur En Hiver),[1994],[]
Like Water For Chocolate (Como Agua Para Chocolate),[1994],[]
Indochina (Indochine),[1994],[]
"Margaret Graves, Rachel Wilson, Susan Nickson, Ben King, Nathan Bumford, James Erskine, Matthew Cooper",[1994],[]
Jurassic Park,[1994 1994 1994],[1994 1994]
Addams Family Values,[1994],[]
Groundhog Day,[1994],[1994]
Sleepless In Seattle,[1994 1994],[]
Ken Loach,[1971 1994 2017],[1994]
Aladdin,[1994 1994],[]
The Wrong Trousers,[1994],[1994]
Bob's Birthday,[1994],[]
Britannia,[1994],[]
The Village,[1994],[]
Franz Kafka's It's A Wonderful Life,[1994],[1994]
One Night Stand,[1994],[]
A Small Deposit,[1994],[]
Syrup,[1994],[]
Kodak,[1994],[1994]
Phyllis Dalton,[1969 1974 1990 1994 1994],[1974 1994]
"Ken Ralston, George Murphy, Stephen Rosenbaum, Allen Hall, Doug Chiang",[1995],[1995]
"Scott Squires, Steve Williams, Tom Bertino, Jon Farhat",[1995],[]
"Boyd Shermis, John Frazier, Ron Brinkman, Richard Hollander",[1995],[]
"John Bruno, Thomas Fisher, Jacques Stroweis, Patrick McClung, Jamie Dixon",[1995],[]
Hugh Grant,[1995 2017 2018],[1995]
Tom Hanks,[1995 2001 2020],[]
John Travolta,[1995],[]
Samuel L Jackson,[1995],[1995]
John Hannah,[1995],[]
Linda Fiorentino,[1995],[]
Irène Jacob,[1995],[]
Uma Thurman,[1995],[]
Kristin Scott Thomas,[1995 2018],[1995]
Charlotte Coleman,[1995],[]
Sally Field,[1995],[]
Quiz Show,[1995 1995 1995],[1995]
Forrest Gump,[1995 1995 1995 1995 1995 1995 1995 1995],[1995]
The Joy Luck Club,[1995],[]
Shallow Grave,[1995],[1995]
Backbeat,[1995 1995 1995],[1995]
Bhaji On The Beach,[1995],[]
Priest,[1995],[]
"The Adventures Of Priscilla, Queen Of The Desert",[1995 1995 1995 1995 1995 1995 1995],[1995 1995]
Four Weddings And A Funeral,[1995 1995 1995 1995 1995 1995 1995 1995 1995 1995 1995 1995],[1995 1995 1995 1995 1995]
The Lion King,[1995 1995 2020],[]
Interview With The Vampire,[1995 1995 1995 1995],[1995 1995]
Pulp Fiction,[1995 1995 1995 1995 1995 1995 1995 1995 1995],[1995 1995]
Little Women,[1995 2020 2020 2020 2020 2020],[2020]
Three Colours Red (Trois Couleurs: Rouge),[1995 1995 1995 1995],[]
Speed,[1995 1995 1995],[1995 1995]
Billy Wilder,[1960 1961 1995],[1961 1995]
To Live (Huozhe),[1995],[1995]
The Age Of Beauty (Belle Epoque),[1995],[]
"Eat Drink, Man Woman (Yin Shi Nan Nu)",[1995],[]
The Mask,[1995 1995 1995],[]
Mrs Doubtfire,[1995],[]
Philadelphia,[1995],[]
Ridley Scott & Tony Scott,[1995],[1995]
Mary Shelley's Frankenstein,[1995],[]
The Big Story,[1995],[1995]
The Monk And The Fish,[1995],[]
Pib And Pog,[1995],[]
Stressed,[1995],[]
Zinky Boys Go Underground,[1995],[1995]
Lost Mojave,[1995],[]
Marooned,[1995],[]
That Sunday,[1995],[]
"Robert Legato, Michael Kanfer, Matt Sweeney, Leslie Ekker",[1996],[1996]
"Scott E Anderson, Neal Scanlan, John Cox, Chris Chitty, Charles Gibson",[1996],[]
"Chris Corbould, Derek Meddings, Brian Smithies",[1996],[]
"Michael McAlister, Brad C Kuehn, Robert Spurlock, Martin R Bresin",[1996],[]
Nigel Hawthorne,[1996],[1996]
Nicolas Cage,[1996],[]
Jonathan Pryce,[1996 2020],[]
Massimo Troisi,[1996],[]
Martin Landau,[1996],[]
Nicole Kidman,[1996 2017],[]
Elisabeth Shue,[1996],[]
Kate Winslet,[1996 2016],[1996 2016]
Joan Allen,[1996],[]
Mira Sorvino,[1996],[]
Elizabeth Spriggs,[1996],[]
Trainspotting,[1996 1996],[1996]
Babe,[1996 1996 1996 1996],[]
Leaving Las Vegas,[1996 1996 1996],[]
The Madness Of King George,[1996 1996 1996 1996 1996 1996 1996 1996 1996 1996 1996 1996 1996 1996],[1996 1996 1996]
The Postman (Il Postino),[1996 1996 1996 1996],[1996 1996]
Sense And Sensibility,[1996 1996 1996 1996 1996 1996 1996 1996 1996 1996 1996 1996],[1996 1996 1996]
Carrington,[1996 1996],[]
Land And Freedom,[1996],[]
The  Postman (Il Postino),[1996],[1996]
Braveheart,[1996 1996 1996 1996 1996 1996 1996 1996],[1996 1996 1996 1996]
Apollo 13,[1996 1996 1996 1996 1996],[1996 1996]
Restoration,[1996],[]
The Usual Suspects,[1996 1996 1996],[1996 1996]
John Schlesinger,[1962 1966 1970 1972 1980 1996],[1962 1970 1972 1996]
Ronald Neame,[1961 1961 1996],[1996]
Les Miserables,[1996],[]
Queen Margot (La Reine Margot),[1996],[]
Burnt By The Sun (Utomlyonnye Solntsem),[1996],[]
Ed Wood,[1996 1996],[]
Bullets Over Broadway,[1996],[]
Muriel's Wedding,[1996],[]
Seven,[1996],[]
Mike Leigh,[1988 1996],[1996]
A Close Shave,[1996],[1996]
Achilles,[1996],[]
Gogs Ogof,[1996],[]
The Tickler Talks,[1996],[]
It's Not Unusual,[1996],[1996]
Cabbage,[1996],[]
Hello Hello Hello,[1996],[]
The Last Post,[1996 2001],[]
Goldeneye,[1996 1996],[]
"Stefen Fangmeier, John Frazier, Walt Conti,  Habib Zargarpour, Tim Alexander",[2001],[2001]
"Paddy Eason, Mark Nelmes, Dave Alex Riddett",[2001],[]
"Rob Hodgson, Leo Lo, Jonathan F Strylund, Bessie Cheuk, Travis Baumann",[2001],[]
"John Nelson, Tim Burke, Rob Harvey, Neil Corbould",[2001],[]
"Kent Houston, Tricia Ashford, Neil Corbould, Paul Docherty, Dion Hatch",[2001],[]
Jamie Bell,[2001 2018],[2001]
Russell Crowe,[2001],[]
Geoffrey Rush,[2001],[]
Benicio Del Toro,[2001 2016],[2001]
Gary Lewis,[2001],[]
Joaquin Phoenix,[2001 2020],[2020]
Oliver Reed,[2001],[]
Juliette Binoche,[2001],[]
Kate Hudson,[2001],[]
Hilary Swank,[2001],[]
Michelle Yeoh,[2001],[]
Frances McDormand,[2001 2018],[2018]
Lena Olin,[2001],[]
Zhang Ziyi,[2001],[]
Chocolat,[2001 2001 2001 2001 2001 2001 2001 2001],[]
High Fidelity,[2001],[]
"Crouching Tiger, Hidden Dragon (Wo Hu Cang Long)",[2001 2001 2001 2001 2001 2001 2001 2001 2001 2001 2001 2001 2001 2001],[2001 2001 2001 2001]
Wonder Boys,[2001 2001],[]
Billy Elliot,[2001 2001 2001 2001 2001 2001 2001 2001 2001 2001 2001 2001 2001],[2001 2001 2001]
Chicken Run,[2001 2001],[]
The House Of Mirth,[2001 2001],[]
Last Resort,[2001],[]
Sexy Beast,[2001],[]
Almost Famous,[2001 2001 2001 2001 2001 2001],[2001 2001]
Gladiator,"[2001 2001 2001 2001 2001 2001 2001 2001 2001 2001 2001 2001 2001 2001
 2001]",[2001 2001 2001 2001 2001]
O Brother Where Art Thou?,[2001 2001 2001 2001],[]
Pawel Pawlikowski,[2001 2019],[2001]
Simon Cellan-Jones,[2001],[]
Mark Crowdy,[2001],[]
Stephen Daldry,[2001 2001],[]
Lee Hall,[2001 2001],[]
Quills,[2001 2001 2001 2001],[]
Erin Brockovich,[2001 2001 2001 2001 2001 2001],[2001]
In The Mood For Love (Fa Yeung Nin Wa),[2001],[]
The Girl On The Bridge (La Fille Sur Le Pont),[2001],[]
"Harry, He's Here To Help (Harry, Un Ami Qui Vous Veut Du Bien)",[2001],[]
Malena,[2001],[]
The Grinch,[2001],[2001]
Mary Selway,[2001],[2001]
Father And Daughter,[2001],[2001]
Cloud Cover,[2001],[]
Lounge Act,[2001],[]
Six Of One,[2001],[]
Shadowscan,[2001],[2001]
Going Down,[2001],[]
Je T'Aime John Wayne,[2001],[]
Sweet,[2001],[]
The Perfect Storm,[2001 2001],[2001]
Guy Green,[1961 1961 2001],[2001]
Jack Cardiff,[2001],[2001]
The Big Short,[2016 2016 2016 2016 2016],[2016]
Brooklyn,[2016 2016 2016 2016 2016 2016],[2016]
Carol,[2016 2016 2016 2016 2016 2016 2016 2016 2016],[]
Room,[2016 2016],[2016]
Steve Jobs,[2016 2016 2016],[2016]
Inside Out,[2016 2016],[2016]
Minions,[2016],[]
Shaun the Sheep Movie,[2016],[]
Edmond,[2016],[2016]
Manoman,[2016],[]
Operator,[2016],[2016]
Elephant,[2016],[]
Mining Poems Or Odes,[2016],[]
Over,[2016],[]
Samuel-613,[2016],[]
The Revenant,[2016 2016 2016 2016 2016 2016 2016 2016],[2016 2016 2016 2016 2016]
Bridge Of Spies,[2016 2016 2016 2016 2016 2016 2016 2016],[2016]
Mad Max: Fury Road,[2016 2016 2016 2016 2016 2016 2016],[2016 2016 2016 2016]
Sicario,[2016 2016 2016],[]
Cinderella,[2016],[]
The Danish Girl,[2016 2016 2016 2016 2016],[]
Alejandro G. Iñárritu,[2016],[2016]
Adam McKay,[2016 2019],[]
Todd Haynes,[2016],[]
Amy,[2016 2016],[2016]
Cartel Land,[2016],[]
He Named Me Malala,[2016],[]
Listen To Me Marlon,[2016],[]
Sherpa,[2016],[]
John Boyega,[2016],[2016]
Taron Egerton,[2016 2020],[]
Dakota Johnson,[2016],[]
Brie Larson,[2016 2016],[2016]
Bel Powley,[2016],[]
The Martian,[2016 2016 2016 2016 2016 2016],[]
Spotlight,[2016 2016 2016],[2016]
Wild Tales,[2016],[2016]
The Assassin,[2016],[]
Force Majeure,[2016],[]
Theeb,[2016 2016],[2016]
Timbuktu,[2016],[]
Leonardo DiCaprio,[2016 2020],[2016]
Bryan Cranston,[2016],[]
Eddie Redmayne,[2016],[]
Matt Damon,[2016],[]
Michael Fassbender,[2016],[]
Alicia Vikander,[2016 2016],[]
Cate Blanchett,[2016],[]
Saoirse Ronan,[2016 2018 2020],[]
The Hateful Eight,[2016 2016 2016],[2016]
Star Wars: The Force Awakens,[2016 2016 2016 2016],[2016]
Ex Machina,[2016 2016 2016 2016 2016],[]
Angels Costumes,[2016],[2016]
45 Years,[2016],[]
The Lobster,[2016],[]
"Naji Abu Nowar, Rupert Lloyd",[2016],[2016]
Alex Garland,[2016 2016],[]
Debbie Tucker Green,[2016],[]
"Sean McAllister, Elhum Shakerifar",[2016],[]
Stephen Fingleton,[2016],[]
Ant-Man,[2016],[]
Mark Rylance,[2016],[2016]
Christian Bale,[2016 2019],[]
Idris Elba,[2016],[]
Mark Ruffalo,[2016],[]
Jennifer Jason Leigh,[2016],[]
Rooney Mara,[2016],[]
Lion,[2017 2017 2017 2017 2017],[2017 2017]
Dick Van Dyke,[2017],[]
Hacksaw Ridge,[2017 2017 2017 2017 2017],[2017]
Hidden Figures,[2017],[]
Nocturnal Animals,[2017 2017 2017 2017 2017 2017 2017 2017 2017],[]
Kubo and the Two Strings,[2017],[2017]
Finding Dory,[2017],[]
Moana,[2017],[]
Zootropolis,[2017],[]
A Love Story,[2017],[2017]
The Alan Dimension,[2017],[]
Tough,[2017],[]
Home,[2017],[2017]
Consumed,[2017],[]
Mouth of Hell,[2017],[]
The Party,[2017],[]
Standby,[2017],[]
La La Land,[2017 2017 2017 2017 2017 2017 2017 2017 2017 2017 2017],[2017 2017 2017 2017 2017]
Arrival,[2017 2017 2017 2017 2017 2017 2017 2017],[2017]
Hell or High Water,[2017 2017 2017],[]
Jackie,[2017 2017 2017],[2017]
Allied,[2017],[]
Fantastic Beasts and Where to Find Them,[2017 2017 2017 2017 2017],[2017]
Florence Foster Jenkins,[2017 2017 2017 2017],[2017]
Damien Chazelle,[2017 2017],[2017]
Denis Villeneuve,[2017 2018],[]
Kenneth Lonergan,[2017 2017],[2017]
Tom Ford,[2017 2017],[]
13th,[2017],[2017]
The Beatles: Eight Days A Week - The Touring Years,[2017],[]
The Eagle Huntress,[2017],[]
Notes on Blindness,[2017 2017 2017],[]
Weiner,[2017],[]
Tom Holland,[2017],[2017]
Laia Costa,[2017],[]
Lucas Hedges,[2017],[]
Ruth Negga,[2017],[]
Anya Taylor-Joy,[2017],[]
Manchester by the Sea,[2017 2017 2017 2017 2017 2017],[2017 2017]
Mel Brooks,[2017],[2017]
"I, Daniel Blake",[2017 2017 2017],[2017]
Moonlight,[2017 2017 2017 2017],[]
Son of Saul,[2017],[2017]
Dheepan,[2017],[]
Julieta,[2017],[]
Mustang,[2017],[]
Toni Erdmann,[2017],[]
Casey Affleck,[2017],[2017]
Andrew Garfield,[2017],[]
Jake Gyllenhaal,[2017],[]
Ryan Gosling,[2017],[]
Viggo Mortensen,[2017 2019],[]
Emma Stone,[2017 2019],[2017]
Amy Adams,[2017 2019],[]
Emily Blunt,[2017],[]
Natalie Portman,[2017],[]
Doctor Strange,[2017 2017 2017],[]
Rogue One: A Star Wars Story,[2017 2017],[]
Curzon,[2017],[2017]
American Honey,[2017],[]
Denial,[2017],[]
Under the Shadow,[2017],[]
"Babak Anvari, Emily Leo, Oliver Roskill, Lucan Toh",[2017 2017],[2017]
"Mike Carey , Camille Gatin",[2017],[]
"George Amponsah, Dionne Walker",[2017],[]
"Pete Middleton James Spinney, Jo-Jo Ellison",[2017],[]
"John Donnelly, Ben A. Williams",[2017],[]
"Hail, Caesar!",[2017],[]
Deepwater Horizon,[2017],[]
The Jungle Book,[2017],[2017]
Dev Patel,[2017],[2017]
Aaron Taylor-Johnson,[2017],[]
Jeff Bridges,[2017],[]
Mahershala Ali,[2017 2019],[2019]
Viola Davis,[2017 2019],[2017]
Hayley Squires,[2017],[]
Michelle Williams,[2017],[]
Naomie Harris,[2017],[]
Call Me by Your Name,[2018 2018 2018 2018],[2018]
The Death of Stalin,[2018 2018],[]
Film Stars Don't Die in Liverpool,[2018 2018 2018],[]
Molly's Game,[2018],[]
Paddington 2,[2018 2018 2018],[]
Coco,[2018],[2018]
Loving Vincent,[2018],[]
My Life as a Courgette,[2018],[]
"Three Billboards Outside Ebbing, Missouri",[2018 2018 2018 2018 2018 2018 2018 2018 2018],[2018 2018 2018 2018 2018]
Darkest Hour,[2018 2018 2018 2018 2018 2018 2018 2018 2018],[2018 2018]
Dunkirk,[2018 2018 2018 2018 2018 2018 2018 2018],[2018]
The Shape of Water,[2018 2018 2018 2018 2018 2018 2018 2018 2018 2018 2018 2018],[2018 2018 2018]
Poles Apart,[2018],[2018]
Have Heart,[2018],[]
Mamoon,[2018],[]
Cowboy Dave,[2018],[2018]
Aamir,[2018],[]
A Drowning Man,[2018],[]
Work,[2018],[]
Wren Boys,[2018],[]
Blade Runner 2049,[2018 2018 2018 2018 2018 2018 2018 2018],[2018 2018]
Phantom Thread,[2018 2018 2018 2018],[2018]
Beauty and the Beast,[2018 2018],[]
"I, Tonya",[2018 2018 2018 2018 2018],[2018]
I Am Not Your Negro,[2018],[2018]
City of Ghosts,[2018],[]
Icarus,[2018],[]
An Inconvenient Sequel,[2018],[]
Jane,[2018],[]
Daniel Kaluuya,[2018 2018],[2018]
Florence Pugh,[2018 2020],[]
Josh O'Connor,[2018],[]
Tessa Thompson,[2018],[]
Timothée Chalamet,[2018 2018],[]
Baby Driver,[2018 2018],[2018]
The Handmaiden,[2018],[2018]
Elle,[2018],[]
First They Killed My Father,[2018],[]
Loveless,[2018],[]
The Salesman,[2018],[]
Margot Robbie,[2018 2019 2020 2020],[]
Sally Hawkins,[2018],[]
Victoria & Abdul,[2018],[]
Wonder,[2018],[]
Get Out,[2018 2018],[]
Lady Bird,[2018 2018 2018],[]
National Film and Television School (NFTS),[2018],[2018]
God's Own Country,[2018],[]
Lady Macbeth,[2018 2018],[]
I Am Not a Witch,[2018],[2018]
The Ghoul,[2018],[]
Jawbone,[2018],[]
Kingdom of Us,[2018],[]
Star Wars: The Last Jedi,[2018 2018],[]
War for the Planet of the Apes,[2018],[]
Sam Rockwell,[2018 2019],[2018]
Christopher Plummer,[2018],[]
Willem Dafoe,[2018],[]
Woody Harrelson,[2018],[]
Allison Janney,[2018],[2018]
Laurie Metcalf,[2018],[]
Lesley Manville,[2018],[]
Octavia Spencer,[2018],[]
BlacKkKlansman,[2019 2019 2019 2019 2019],[2019]
Can You Ever Forgive Me?,[2019 2019 2019],[]
First Man,[2019 2019 2019 2019 2019 2019 2019],[]
If Beale Street Could Talk,[2019 2019],[]
Spider-Man: Into The Spider-Verse,[2019],[2019]
Incredibles 2,[2019],[]
Isle of Dogs,[2019 2019],[]
Roma,[2019 2019 2019 2019 2019 2019 2019],[2019 2019 2019 2019]
The Favourite,[2019 2019 2019 2019 2019 2019 2019 2019 2019 2019 2019 2019],[2019 2019 2019 2019 2019 2019 2019]
Green Book,[2019 2019 2019 2019],[2019]
Roughhouse,[2019],[2019]
I'm OK,[2019],[]
Marfa,[2019],[]
73 Cows,[2019],[2019]
"Bachelor, 38",[2019],[]
The Blue Door,[2019],[]
The Field,[1991 2019],[]
Wale,[2019],[]
Bohemian Rhapsody,[2019 2019 2019 2019 2019 2019 2019],[2019 2019]
Cold War,[2019 2019 2019 2019],[]
The Ballad of Buster Scruggs,[2019],[]
Mary Poppins Returns,[2019 2019 2019],[]
Mary Queen of Scots,[2019 2019 2019],[]
Free Solo,[2019],[2019]
McQueen,[2019 2019],[]
RBG,[2019],[]
They Shall Not Grow Old,[2019],[]
Three Identical Strangers,[2019],[]
Letitia Wright,[2019],[2019]
Barry Keoghan,[2019],[]
Cynthia Erivo,[2019],[]
Jessie Buckley,[2019 2020],[]
Lakeith Stanfield,[2019],[]
Vice,[2019 2019 2019 2019 2019 2019],[2019]
Thelma Schoonmaker,[1982 1984 1991 1993 2019 2020],[1982 1991 2019]
Capernaum,[2019],[]
Dogman,[2019],[]
Shoplifters,[2019],[]
Rami Malek,[2019],[2019]
Bradley Cooper,[2019 2019],[]
Steve Coogan,[2019],[]
Olivia Colman,[2019],[2019]
Lady Gaga,[2019],[]
Melissa McCarthy,[2019],[]
Stan & Ollie,[2019 2019 2019],[]
Elizabeth Karlsen and Stephen Woolley,[2019],[2019]
Beast,[2019 2019],[2019]
You Were Never Really Here,[2019],[]
Apostasy,[2019],[]
A Cambodian Spring,[2019],[]
Pili,[2019],[]
Ray & Liz,[2019],[]
Fantastic Beasts: The Crimes of Grindelwald,[2019 2019],[]
Mission: Impossible - Fallout,[2019],[]
A Quiet Place,[2019],[]
Black Panther,[2019],[2019]
Avengers: Infinity War,[2019],[]
Ready Player One,[2019],[]
Adam Driver,[2019 2020],[]
Richard E. Grant,[2019],[]
Timothee Chalamet,[2019],[]
Rachel Weisz,[2019],[2019]
Claire Foy,[2019],[]
Jojo Rabbit,[2020 2020 2020 2020 2020 2020],[2020]
The Irishman,[2020 2020 2020 2020 2020 2020 2020 2020 2020 2020],[]
Joker,[2020 2020 2020 2020 2020 2020 2020 2020 2020 2020 2020],[2020 2020 2020]
The Two Popes,[2020 2020 2020 2020 2020],[]
Klaus,[2020],[2020]
Frozen 2,[2020],[]
A Shaun The Sheep Movie: Farmageddon,[2020],[]
Toy Story 4,[2020],[]
1917,[2020 2020 2020 2020 2020 2020 2020 2020 2020],[2020 2020 2020 2020 2020 2020 2020]
Once Upon a Time.. in Hollywood,[2020 2020 2020 2020 2020 2020 2020 2020 2020 2020],[2020]
Parasite,[2020 2020 2020 2020],[2020 2020]
Grandad Was A Romantic,[2020],[2020]
In Her Boots,[2020],[]
The Magic Boat,[2020],[]
Learning To Skateboard In A Warzone (If You're A Girl),[2020],[2020]
Azaar,[2020],[]
Goldfish,[2020],[]
Kamali,[2020],[]
The Trap,[2020],[]
Marriage Story,[2020 2020 2020 2020 2020],[2020]
The Personal History Of David Copperfield,[2020],[]
Le Mans '66,[2020 2020 2020],[2020]
The Lighthouse,[2020],[]
Judy,[2020 2020 2020],[2020]
For Sama,[2020 2020 2020 2020],[2020]
American Factory,[2020],[]
Apollo 11,[2020],[]
Diego Maradona,[2020],[]
The Great Hack,[2020],[]
Micheal Ward,[2020],[2020]
Awkwafina,[2020],[]
Jack Lowden,[2020],[]
Kaitlyn Dever,[2020],[]
Kelvin Harrison Jr.,[2020],[]
Kathleen Kennedy,[2020],[2020]
The Farewell,[2020],[]
Pain And Glory,[2020],[]
Portrait Of A Lady On Fire,[2020],[]
Renée Zellweger,[2020],[2020]
Scarlett Johansson,[2020 2020],[]
Charlize Theron,[2020],[]
Bombshell,[2020 2020 2020],[2020]
Rocketman,[2020 2020 2020 2020],[]
Star Wars: The Rise Of Skywalker,[2020 2020 2020],[]
Booksmart,[2020],[]
Knives Out,[2020],[]
Bait,[2020 2020],[2020]
Sorry We Missed You,[2020],[]
Maiden,[2020],[]
Only You,[2020],[]
Retablo,[2020],[]
Avengers: Endgame,[2020],[]
Brad Pitt,[2020],[2020]
,[],[]
The Pickwick Papers,[1953],[]
Folly To Be Wise,[1953],[]
I Believe In You,[1953],[]
God Needs Men (Dieu A Besoin Des Hommes),[1953],[]
Miracle in Milan (Miracolo A Milano),[1953],[]
Olivia,[1953],[]
Pat And Mike,[1953],[]
The Marrying Kind,[1953],[]
The Strange Ones  (Les Enfants Terribles),[1953],[]
The Importance Of Being Earnest,[1953],[]
The Heart of the Matter,[1954],[]
The Captain's Paradise,[1954],[]
Thomas Stobart,[1954],[1954]
Diary Of A Country Priest (Journal D'Un Curé De Campagne),[1954],[]
The Actress,[1954],[]
Trouble In Store,[1954],[1954]
Lease Of Life,[1955],[]
Svengali,[1955],[]
Sabrina Fair,[1955],[]
"George Tabori, Robin Estridge",[1955],[1955]
Jack Whittingham,[1955 1958],[]
Nicholas Phipps,[1955],[]
"David Lean, Norman Spencer, Wynyard Browne",[1955],[]
"Hugh Mills, René Clément",[1955],[]
William Rose,[1955 1956 1956 1969],[1956]
Eric Ambler,[1955 1959],[]
Renato Castellani,[1955],[]
On The Waterfront,[1955],[1955]
The Glenn Miller Story,[1955],[]
About Mrs Leslie,[1955],[]
Phffft,[1955],[]
Dial M For Murder,[1955],[]
The Moon is Blue,[1955],[]
A Kid For Two Farthings,[1956],[]
The End Of The Affair,[1956],[]
Cast A Dark Shadow,[1956],[]
"Sidney Gilliat, Val Valentine",[1956],[]
RC Sherriff,[1956 1956],[]
Terence Rattigan,[1956 1958],[]
"Nicholas Phipps, Jack Davies",[1956],[]
Bridget Boland,[1956],[]
John Baines,[1956],[]
Mister Roberts,[1956],[]
Seven Samurai (Shichinin No Samurai),[1956 1956],[]
Not as a Stranger,[1956],[]
I Am A Camera,[1956],[]
The Country Girl,[1956],[]
The Road (La Strada),[1956],[]
The Seven Year Itch,[1956],[]
That Lady,[1956],[1956]
The Long Arm,[1957],[]
Nigel Balchin,[1957],[1957]
"Michael Powell, Emeric Pressburger",[1957],[]
"Sidney Gilliat, Frank Launder",[1957],[]
"Frank Harvey, John Boulting",[1957],[]
"Moore Raymond, Anthony Kimmins",[1957],[]
"Hubert Gregg, Vernon Harris",[1957],[]
"WP Lipscomb, Richard Mason",[1957],[]
"John Cresswell, Joan Henry",[1957],[]
The  Unfrocked One (Le Défroqué),[1957],[]
The Mountain,[1957],[]
The Rose Tattoo,[1957 1957],[1957]
Bhowhani Junction,[1957],[]
I'll Cry Tomorrow,[1957],[]
Bus Stop,[1957],[]
Patterns Of Power,[1957],[]
Manuela,[1958],[]
Time Without Pity,[1958],[]
Tea and Sympathy,[1958],[]
Pierre Boulle,[1958],[1958]
Arthur Laurents,[1958 1959],[]
"John Kruse, C Raker Endfield",[1958],[]
"William Rose, John Eldridge",[1958 1958],[]
Charles Kaufman,[1958],[]
Jill Craigie,[1958],[]
Ted Willis,[1958 1960 1962],[]
Time Limit,[1958],[]
The Sweet Smell of Success,[1958],[]
Pig Across Paris (La Traversée De Paris),[1958],[]
The Great Man,[1958],[]
The Witches Of Salem (Les Sorcières De Salem),[1958],[1958]
The Rainmaker,[1958],[]
Is Anna Anderson Anastasia? (Anastasia - Die Letzte Zarentochter),[1958],[]
A Hatful Of Rain,[1958],[]
The Three Faces Of Eve,[1958],[]
Brothers In Law,[1958],[1958]
The Witches Of Salem ( Les Sorcières De Salem),[1958],[]
True As A Turtle,[1958 1958],[]
The Young Stranger,[1958],[]
Harry Black,[1959],[]
Tom Thumb,[1959],[]
Carve Her Name With Pride,[1959],[]
Paul Dehn,[1959 1968],[1959]
Vernon Harris,[1959],[]
TJ Morrison,[1959],[]
Norman Krasna,[1959],[]
Isobel Lennart,[1959],[]
Carl Foreman,[1959 1962],[]
Alun Falconer,[1959],[]
James Kennaway,[1959 1961],[]
The Enemy Below/The Inn Of The Sixth Happiness,[1959],[]
Witness For The Prosecution,[1959],[]
The Last Hurrah,[1959],[]
The Inn Of The Sixth Happiness,[1959],[]
Wild Is The Wind,[1959],[]
Cat on a Hot Tin Roof,[1959],[]
Sayonara,[1959],[]
Canal (Kanal),[1959],[]
Camp On Blood Island,[1959],[]
Nowhere To Go,[1959],[]
What Lola Wants,[1959],[]
Ernest Pintoff,[1960 1961],[1960]
"Walerian Borowczyk, Jan Lenica",[1960],[]
"Norman McLaren, Evelyn Lambert",[1960],[]
I'm All Right Jack,[1960],[1960]
The Devil's Disciple,[1960],[]
Separate Tables,[1960],[]
Basil Dearden,[1960 1960],[1960]
Tony Richardson,[1960 1960],[]
J Lee Thompson,[1960 1960 1960 1960],[]
Val Guest,[1960 1960 1961],[]
"Frank Harvey, John Boulting, Alan Hackney",[1960],[1960]
"Ben Barzman, Millard Lampell",[1960],[]
Wolf Mankowitz,[1960 1961 1963],[]
Nigel Kneale,[1960],[]
Robin Estridge,[1960],[]
Janet Green,[1960],[]
"John Hawkesworth, Shelley Smith",[1960],[]
William Wyler,[1960 1960],[1960]
Otto Preminger,[1960],[]
Richard Fleischer,[1960],[]
Vincente Minnelli,[1960],[]
Jean Delannoy,[1960],[]
Living (Ikiru),[1960],[]
Ask Any Girl,[1960],[1960]
I Want To Live,[1960],[]
A Matter Of Dignity,[1960],[]
Auntie Mame,[1960],[]
The Siege Of Pinchgut,[1960],[]
"Joseph Strick, Sidney Meyers, Ben Maddow",[1960],[1960]
Richard Cawston,[1960 1960 1967],[1960]
Karel Reisz,[1960 1961 1961 1967 1967 1982],[1961]
James Algar,[1960],[]
Winston Hibler,[1960],[1960]
John Armstrong,[1960 1975 1976 1978],[1975 1976]
Tom Stobart,[1960],[]
Peter de Normanville,[1960],[]
Ronald H Riley,[1960],[]
Stanley Kramer,[1960 1961 1969],[1960 1969]
"Roman Kroitor, Colin Low",[1961],[1961]
Dusan Vukotic,[1961],[]
Sons And Lovers,[1961],[]
Pollyanna,[1961],[]
Ken Hughes,[1961 1961 1961],[]
Bryan Forbes,[1961 1961 1963 1965 1966],[1961]
Howard Clewes,[1961],[]
"John Osborne, Nigel Kneale",[1961],[]
Alan Sillitoe,[1961],[]
"Roger MacDougall, Guy Hamilton, Ivan Foxwell",[1961],[]
Michelangelo Antonioni,[1961 1968],[]
Richard Brooks,[1961],[]
Alain Resnais,[1961 1961 1961],[1961]
